"","site_1000","site_1001","site_1002","site_1003","site_1021","site_1022","site_1023","site_1024","site_1025","site_1026","site_1027","site_1028","site_1029","site_1041","site_1042","site_1043","site_1044","site_1045","site_1046","site_1047","site_1048","site_1049","site_1060","site_1061","site_1062","site_1063","site_1064","site_1065","site_1066","site_1067","site_1068","site_1078","site_1079","site_1080","site_1081","site_1082","site_1083","site_1084","site_1085","site_1096","site_1097","site_1098","site_1099","site_1100","site_1101","site_1102","site_1103","site_1111","site_1112","site_1113","site_1114","site_1115","site_1116","site_1117","site_1118","site_1123","site_1124","site_1125","site_1126","site_881","site_882","site_883","site_884","site_885","site_886","site_909","site_910","site_911","site_912","site_913","site_914","site_915","site_938","site_939","site_940","site_941","site_942","site_943","site_944","site_945","site_966","site_967","site_968","site_969","site_970","site_971","site_972","site_973","site_974","site_995","site_996","site_997","site_998","site_999"
"site_909",0.847715736040609,0.902777777777778,0.984962406015038,1,0.567796610169492,0.648745519713262,0.684684684684685,0.772972972972973,0.812154696132597,0.866666666666667,0.923076923076923,0.952,0.935483870967742,0.597883597883598,0.693486590038314,0.707547169811321,0.729166666666667,0.82122905027933,0.857142857142857,0.88,0.873015873015873,0.964285714285714,0.627906976744186,0.759615384615385,0.755813953488372,0.78894472361809,0.738219895287958,0.821782178217822,0.881081081081081,0.899441340782123,0.856459330143541,0.781990521327014,0.75531914893617,0.765957446808511,0.870967741935484,0.876404494382023,0.929411764705882,0.901840490797546,0.89041095890411,0.819095477386935,0.758793969849246,0.755555555555556,0.837837837837838,0.914110429447853,0.880597014925373,0.863636363636364,0.857707509881423,0.774058577405858,0.800947867298578,0.815217391304348,0.844311377245509,0.822222222222222,0.80672268907563,0.793893129770992,0.797356828193833,0.835051546391753,0.800947867298578,0.823529411764706,0.824,0.35195530726257,0.488151658767773,0.790123456790123,0.937984496124031,0.916083916083916,1,0,0.429864253393665,0.658536585365854,0.841463414634146,0.893939393939394,0.958620689655172,0.90625,0.461187214611872,0.606060606060606,0.819277108433735,0.843373493975904,0.931506849315068,0.885350318471338,0.888198757763975,1,0.473684210526316,0.552511415525114,0.676348547717842,0.710280373831776,0.891566265060241,0.872611464968153,0.922077922077922,0.896774193548387,0.968503937007874,0.536363636363636,0.650943396226415,0.728813559322034,0.836538461538462,0.836734693877551
"site_910",0.859504132231405,0.894179894179894,0.955056179775281,1,0.558718861209964,0.54320987654321,0.573033707865168,0.721739130434783,0.743362831858407,0.841666666666667,0.900497512437811,0.917647058823529,0.92,0.623931623931624,0.568627450980392,0.610894941634241,0.670886075949367,0.741071428571429,0.764705882352941,0.853061224489796,0.82051282051282,0.915492957746479,0.668202764976959,0.683794466403162,0.695852534562212,0.69672131147541,0.703389830508475,0.700404858299595,0.808695652173913,0.857142857142857,0.78740157480315,0.6875,0.682403433476395,0.67381974248927,0.81,0.775784753363229,0.841860465116279,0.846153846153846,0.825757575757576,0.770491803278688,0.663934426229508,0.706666666666667,0.761658031088083,0.826923076923077,0.853658536585366,0.79622641509434,0.805369127516778,0.767605633802817,0.75,0.746724890829694,0.783018867924528,0.748148148148148,0.724381625441696,0.726384364820847,0.823529411764706,0.782426778242678,0.78125,0.752650176678445,0.776271186440678,0.446428571428571,0.4375,0.797101449275362,0.896551724137931,0.914893617021277,1,0.429864253393665,0,0.544,0.827751196172249,0.898305084745763,0.91578947368421,0.884393063583815,0.28030303030303,0.522633744855967,0.753554502369668,0.791469194312796,0.895287958115183,0.900990099009901,0.902912621359223,1,0.421276595744681,0.416666666666667,0.559440559440559,0.613899613899614,0.819905213270142,0.891089108910891,0.92964824120603,0.9,0.953488372093023,0.486792452830189,0.533073929961089,0.675675675675676,0.74703557312253,0.784232365145228
"site_911",0.707964601769911,0.745664739884393,0.876543209876543,0.983739837398374,0.705660377358491,0.727272727272727,0.649402390438247,0.635514018691589,0.647619047619048,0.705357142857143,0.794594594594595,0.87012987012987,0.880434782608696,0.770642201834862,0.751724137931034,0.70954356846473,0.638009049773756,0.673076923076923,0.698744769874477,0.755458515283843,0.779816513761468,0.868020304568528,0.82089552238806,0.814345991561181,0.781094527363184,0.692982456140351,0.654545454545455,0.67965367965368,0.747663551401869,0.826923076923077,0.781512605042017,0.841666666666667,0.815668202764977,0.686635944700461,0.728260869565217,0.768115942028985,0.768844221105528,0.791666666666667,0.798387096774194,0.868421052631579,0.763157894736842,0.760765550239234,0.774011299435028,0.822916666666667,0.808695652173913,0.823293172690763,0.858156028368794,0.843283582089552,0.883333333333333,0.849765258215962,0.877551020408163,0.811023622047244,0.797752808988764,0.780068728522337,0.859375,0.865470852017937,0.866666666666667,0.865168539325843,0.835125448028674,0.576923076923077,0.466666666666667,0.570680628272251,0.759493670886076,0.825581395348837,0.983333333333333,0.658536585365854,0.544,0,0.585492227979275,0.751552795031056,0.781609195402299,0.796178343949045,0.612903225806452,0.418502202643172,0.548717948717949,0.630769230769231,0.725714285714286,0.698924731182796,0.789473684210526,0.951219512195122,0.607305936073059,0.588709677419355,0.496296296296296,0.489711934156379,0.630769230769231,0.741935483870968,0.792349726775956,0.760869565217391,0.871794871794872,0.654618473895582,0.651452282157676,0.563106796116505,0.552742616033755,0.6
"site_912",0.567567567567568,0.636363636363636,0.768595041322314,0.975609756097561,0.901785714285714,0.872659176029963,0.752380952380952,0.699421965317919,0.692307692307692,0.60655737704918,0.680555555555556,0.787610619469027,0.804195804195804,0.898305084745763,0.879518072289157,0.79,0.722222222222222,0.652694610778443,0.707070707070707,0.734042553191489,0.68361581920904,0.756410256410256,0.925,0.918367346938776,0.875,0.807486631016043,0.810055865921788,0.8,0.757225433526012,0.832335329341317,0.766497461928934,0.939698492462312,0.875,0.818181818181818,0.762237762237762,0.843373493975904,0.810126582278481,0.814569536423841,0.816425120772947,0.914438502673797,0.871657754010695,0.869047619047619,0.897058823529412,0.827814569536424,0.82010582010582,0.836538461538462,0.933609958506224,0.903083700440529,0.92964824120603,0.918604651162791,0.92258064516129,0.868544600938967,0.867256637168142,0.872,0.916279069767442,0.923076923076923,0.899497487437186,0.902654867256637,0.899159663865546,0.808383233532934,0.708542713567839,0.453333333333333,0.487179487179487,0.633587786259542,0.974683544303797,0.841463414634146,0.827751196172249,0.585492227979275,0,0.5,0.548872180451128,0.655172413793103,0.855072463768116,0.666666666666667,0.441558441558442,0.428571428571429,0.552238805970149,0.558620689655172,0.664429530201342,0.926829268292683,0.842696629213483,0.777777777777778,0.65938864628821,0.574257425742574,0.493506493506494,0.572413793103448,0.605633802816901,0.566433566433566,0.791304347826087,0.875,0.83,0.709090909090909,0.581632653061224,0.565217391304348
"site_913",0.647058823529412,0.7,0.775280898876405,1,0.96875,0.931914893617021,0.887640449438202,0.829787234042553,0.737226277372263,0.682119205298013,0.767857142857143,0.827160493827161,0.873873873873874,0.972413793103448,0.963133640552995,0.916666666666667,0.891891891891892,0.807407407407407,0.807228915662651,0.794871794871795,0.779310344827586,0.870967741935484,0.984375,0.975609756097561,0.96875,0.909677419354839,0.863945578231292,0.873417721518987,0.843971631205674,0.911111111111111,0.878787878787879,0.988023952095808,0.944444444444444,0.916666666666667,0.855855855855856,0.940298507462687,0.920634920634921,0.932773109243697,0.908571428571429,0.961290322580645,0.961290322580645,0.955882352941177,0.942307692307692,0.882352941176471,0.898089171974522,0.954545454545455,0.980861244019139,0.958974358974359,0.988023952095808,0.985714285714286,0.983739837398374,0.955801104972376,0.958762886597938,0.954128440366973,0.956284153005464,1,0.964071856287425,0.989690721649485,0.970873786407767,0.851851851851852,0.808383233532934,0.542372881355932,0.411764705882353,0.434343434343434,0.914893617021277,0.893939393939394,0.898305084745763,0.751552795031056,0.5,0,0.366336633663366,0.571428571428571,0.931428571428571,0.792207792207792,0.622950819672131,0.573770491803279,0.411764705882353,0.486725663716814,0.658119658119658,0.96,0.931506849315068,0.908571428571429,0.807106598984772,0.741176470588235,0.573770491803279,0.575221238938053,0.527272727272727,0.63963963963964,0.759036144578313,0.954545454545455,0.916666666666667,0.804511278195489,0.695121951219512,0.657894736842105
"site_914",0.602409638554217,0.716814159292035,0.745098039215686,0.936507936507937,0.980487804878049,0.951612903225806,0.895287958115183,0.857142857142857,0.733333333333333,0.634146341463415,0.792,0.829787234042553,0.870967741935484,0.974683544303797,0.965217391304348,0.911602209944751,0.875776397515528,0.810810810810811,0.832402234636871,0.78698224852071,0.759493670886076,0.839416058394161,0.971631205673759,0.977401129943503,0.957446808510638,0.928571428571429,0.9,0.859649122807018,0.857142857142857,0.891891891891892,0.853932584269663,0.977777777777778,0.961783439490446,0.898089171974522,0.887096774193548,0.904761904761905,0.884892086330935,0.878787878787879,0.872340425531915,0.976190476190476,0.952380952380952,0.946308724832215,0.931623931623932,0.863636363636364,0.870588235294118,0.894179894179894,0.963963963963964,0.971153846153846,0.977777777777778,0.973856209150327,1,0.958762886597938,0.942028985507246,0.956709956709957,0.969387755102041,0.987730061349693,0.977777777777778,0.990338164251208,0.981735159817352,0.905405405405405,0.822222222222222,0.603053435114504,0.510204081632653,0.446428571428571,0.9,0.958620689655172,0.91578947368421,0.781609195402299,0.548872180451128,0.366336633663366,0,0.54639175257732,0.946808510638298,0.808383233532934,0.644444444444444,0.57037037037037,0.391304347826087,0.46031746031746,0.6,0.936507936507937,0.974842767295597,0.925531914893617,0.828571428571429,0.748633879781421,0.57037037037037,0.507936507936508,0.544715447154472,0.548387096774194,0.645833333333333,0.978835978835979,0.933701657458563,0.821917808219178,0.706214689265537,0.660606060606061
"site_915",0.718120805369127,0.6875,0.717647058823529,0.956521739130435,0.946808510638298,0.939393939393939,0.862068965517241,0.795620437956204,0.759398496240602,0.727891156462585,0.722222222222222,0.766233766233766,0.88785046728972,0.957446808510638,0.962441314553991,0.878048780487805,0.888888888888889,0.786259541984733,0.802469135802469,0.815789473684211,0.773049645390071,0.8,0.951612903225806,0.975,0.951612903225806,0.894039735099338,0.846153846153846,0.87012987012987,0.854014598540146,0.908396946564885,0.875776397515528,0.987730061349693,0.942857142857143,0.9,0.88785046728972,0.876923076923077,0.918032786885246,0.91304347826087,0.91812865497076,0.960264900662252,0.920529801324503,0.939393939393939,0.92,0.895652173913044,0.908496732026144,0.918604651162791,0.960975609756098,0.958115183246073,0.987730061349693,0.941176470588235,0.966386554621849,0.966101694915254,0.947368421052632,0.934579439252336,0.977653631284916,0.972602739726027,0.96319018404908,0.978947368421053,0.98019801980198,0.908396946564885,0.865030674846626,0.701754385964912,0.580246913580247,0.557894736842105,0.953488372093023,0.90625,0.884393063583815,0.796178343949045,0.655172413793103,0.571428571428571,0.54639175257732,0,0.953216374269006,0.866666666666667,0.610169491525424,0.627118644067797,0.489795918367347,0.522935779816514,0.592920353982301,0.869565217391304,0.929577464788732,0.91812865497076,0.83419689119171,0.746987951807229,0.677966101694915,0.614678899082569,0.566037735849057,0.514018691588785,0.721518987341772,0.941860465116279,0.939024390243902,0.798449612403101,0.6875,0.675675675675676
"site_938",0.891666666666667,0.903743315508021,0.977272727272727,0.985401459854015,0.526881720430108,0.546583850931677,0.584905660377358,0.780701754385965,0.821428571428571,0.915966386554622,0.92964824120603,0.964285714285714,0.909090909090909,0.603448275862069,0.572368421052632,0.63921568627451,0.676595744680851,0.810810810810811,0.841897233201581,0.88477366255144,0.844827586206897,0.924170616113744,0.609302325581395,0.665338645418327,0.720930232558139,0.694214876033058,0.735042735042735,0.771428571428571,0.850877192982456,0.864864864864865,0.817460317460317,0.669291338582677,0.696969696969697,0.705627705627706,0.818181818181818,0.83710407239819,0.877934272300469,0.883495145631068,0.885496183206107,0.743801652892562,0.685950413223141,0.695067264573991,0.81151832460733,0.883495145631068,0.901639344262295,0.847908745247148,0.851351351351351,0.737588652482269,0.748031496062992,0.744493392070485,0.780952380952381,0.738805970149254,0.722419928825623,0.770491803278688,0.8,0.763713080168776,0.755905511811024,0.750889679715303,0.761092150170648,0.513513513513513,0.535433070866142,0.853658536585366,0.965116279069767,0.967741935483871,1,0.461187214611872,0.28030303030303,0.612903225806452,0.855072463768116,0.931428571428571,0.946808510638298,0.953216374269006,0,0.518672199170125,0.808612440191388,0.808612440191388,0.915343915343915,0.94,0.941176470588235,1,0.339055793991416,0.419847328244275,0.605633802816901,0.696498054474708,0.875598086124402,0.9,0.949238578680203,0.939393939393939,0.976470588235294,0.460076045627376,0.52156862745098,0.681818181818182,0.824701195219124,0.849372384937239
"site_939",0.71689497716895,0.795180722891566,0.948387096774194,1,0.720930232558139,0.727574750830565,0.639344262295082,0.652173913043478,0.684729064039409,0.769585253456221,0.865168539325843,0.904761904761905,0.864406779661017,0.772511848341232,0.76678445229682,0.683760683760684,0.635514018691589,0.681592039800995,0.758620689655172,0.81981981981982,0.791469194312796,0.884210526315789,0.835051546391753,0.834782608695652,0.77319587628866,0.710407239819005,0.690140845070423,0.758928571428571,0.816425120772947,0.850746268656716,0.80952380952381,0.84549356223176,0.761904761904762,0.714285714285714,0.76271186440678,0.82,0.833333333333333,0.827027027027027,0.867219917012448,0.855203619909502,0.755656108597285,0.772277227722772,0.776470588235294,0.837837837837838,0.847533632286996,0.834710743801653,0.883636363636364,0.862068965517241,0.871244635193133,0.864077669902913,0.862433862433862,0.789473684210526,0.807692307692308,0.823943661971831,0.8714859437751,0.907407407407407,0.879828326180258,0.876923076923077,0.860294117647059,0.562189054726368,0.433476394849785,0.630434782608696,0.774834437086093,0.854545454545454,1,0.606060606060606,0.522633744855967,0.418502202643172,0.666666666666667,0.792207792207792,0.808383233532934,0.866666666666667,0.518672199170125,0,0.595744680851064,0.691489361702128,0.785714285714286,0.754189944134078,0.825136612021858,0.982758620689655,0.556603773584906,0.468879668049793,0.543726235741445,0.533898305084746,0.670212765957447,0.754189944134078,0.818181818181818,0.819209039548023,0.932885906040268,0.628099173553719,0.615384615384615,0.547738693467337,0.634782608695652,0.660550458715596
"site_940",0.625668449197861,0.641791044776119,0.788617886178862,0.976190476190476,0.84070796460177,0.821561338289963,0.707547169811321,0.645714285714286,0.649122807017544,0.621621621621622,0.726027397260274,0.791304347826087,0.820689655172414,0.877094972067039,0.856573705179283,0.752475247524752,0.703296703296703,0.656804733727811,0.7,0.757894736842105,0.720670391061452,0.772151898734177,0.888888888888889,0.888888888888889,0.851851851851852,0.777777777777778,0.767955801104972,0.75,0.737142857142857,0.834319526627219,0.78894472361809,0.890547263681592,0.831460674157303,0.775280898876405,0.710344827586207,0.797619047619048,0.775,0.816993464052288,0.818181818181818,0.936507936507937,0.851851851851852,0.858823529411765,0.797101449275362,0.803921568627451,0.81151832460733,0.838095238095238,0.917695473251029,0.895196506550218,0.940298507462687,0.908045977011494,0.936305732484076,0.87906976744186,0.87719298245614,0.857142857142857,0.91705069124424,0.934782608695652,0.920398009950249,0.921052631578947,0.9,0.775147928994083,0.651741293532338,0.5,0.546218487394958,0.669172932330827,0.975308641975309,0.819277108433735,0.753554502369668,0.548717948717949,0.441558441558442,0.622950819672131,0.644444444444444,0.610169491525424,0.808612440191388,0.595744680851064,0,0.397435897435897,0.558823529411765,0.551020408163265,0.655629139072848,0.952380952380952,0.8,0.684210526315789,0.497835497835498,0.431372549019608,0.474358974358974,0.578231292517007,0.611111111111111,0.586206896551724,0.829059829059829,0.838095238095238,0.752475247524752,0.544910179640719,0.505050505050505,0.505376344086022
"site_941",0.518716577540107,0.626865671641791,0.772357723577236,0.952380952380952,0.893805309734513,0.866171003717472,0.726415094339623,0.657142857142857,0.637426900584795,0.524324324324324,0.698630136986301,0.773913043478261,0.793103448275862,0.910614525139665,0.880478087649402,0.782178217821782,0.703296703296703,0.633136094674556,0.67,0.694736842105263,0.620111731843575,0.734177215189873,0.925925925925926,0.909090909090909,0.864197530864197,0.777777777777778,0.756906077348066,0.75,0.691428571428571,0.822485207100592,0.758793969849246,0.930348258706468,0.865168539325843,0.820224719101124,0.751724137931034,0.80952380952381,0.7875,0.816993464052288,0.808612440191388,0.936507936507937,0.873015873015873,0.929411764705882,0.840579710144927,0.869281045751634,0.842931937172775,0.866666666666667,0.901234567901235,0.912663755458515,0.940298507462687,0.908045977011494,0.923566878980892,0.906976744186046,0.894736842105263,0.888888888888889,0.935483870967742,0.934782608695652,0.930348258706468,0.921052631578947,0.925,0.834319526627219,0.671641791044776,0.539473684210526,0.596638655462185,0.639097744360902,0.950617283950617,0.843373493975904,0.791469194312796,0.630769230769231,0.428571428571429,0.573770491803279,0.57037037037037,0.627118644067797,0.808612440191388,0.691489361702128,0.397435897435897,0,0.455882352941176,0.469387755102041,0.629139072847682,0.952380952380952,0.855555555555556,0.751196172248804,0.619047619047619,0.490196078431373,0.397435897435897,0.510204081632653,0.555555555555556,0.544827586206897,0.794871794871795,0.866666666666667,0.841584158415842,0.640718562874252,0.525252525252525,0.451612903225806
"site_942",0.55688622754491,0.578947368421053,0.669902912621359,0.96875,0.961165048543689,0.919678714859438,0.84375,0.819354838709677,0.695364238410596,0.6,0.650793650793651,0.768421052631579,0.808,0.962264150943396,0.965367965367965,0.89010989010989,0.851851851851852,0.785234899328859,0.766666666666667,0.729411764705882,0.660377358490566,0.768115942028985,0.957746478873239,0.943820224719101,0.943661971830986,0.905325443786982,0.863354037267081,0.86046511627907,0.819354838709677,0.865771812080537,0.843575418994413,0.955801104972376,0.936708860759494,0.924050632911392,0.872,0.891891891891892,0.885714285714286,0.909774436090226,0.862433862433862,0.964497041420118,0.952662721893491,0.96,0.898305084745763,0.879699248120301,0.906432748538012,0.926315789473684,0.955156950672646,0.952153110047847,0.955801104972376,0.961038961038961,0.985401459854015,0.969230769230769,0.951923076923077,0.922413793103448,0.928934010152284,0.975609756097561,0.955801104972376,0.980769230769231,0.981818181818182,0.879194630872483,0.801104972375691,0.560606060606061,0.494949494949495,0.52212389380531,0.967213114754098,0.931506849315068,0.895287958115183,0.725714285714286,0.552238805970149,0.411764705882353,0.391304347826087,0.489795918367347,0.915343915343915,0.785714285714286,0.558823529411765,0.455882352941176,0,0.354330708661417,0.49618320610687,0.90625,0.9375,0.894179894179894,0.744075829383886,0.684782608695652,0.485294117647059,0.464566929133858,0.467741935483871,0.472,0.628865979381443,0.957894736842105,0.923076923076923,0.768707482993197,0.606741573033708,0.566265060240964
"site_943",0.471910112359551,0.568,0.684210526315789,0.946666666666667,0.944700460829493,0.907692307692308,0.832512315270936,0.72289156626506,0.592592592592593,0.488636363636364,0.678832116788321,0.735849056603774,0.794117647058823,0.952941176470588,0.942148760330578,0.844559585492228,0.803468208092486,0.6875,0.696335078534031,0.668508287292818,0.682352941176471,0.758389261744966,0.973856209150327,0.947089947089947,0.934640522875817,0.844444444444444,0.779069767441861,0.792349726775956,0.783132530120482,0.8375,0.821052631578947,0.96875,0.928994082840237,0.834319526627219,0.794117647058823,0.836477987421384,0.801324503311258,0.833333333333333,0.84,0.955555555555556,0.933333333333333,0.962732919254658,0.906976744186046,0.888888888888889,0.846153846153846,0.880597014925373,0.948717948717949,0.945454545454545,0.96875,0.951515151515152,0.972972972972973,0.941747572815534,0.936073059360731,0.909465020576132,0.923076923076923,0.977142857142857,0.947916666666667,0.972602739726027,0.974025974025974,0.8625,0.760416666666667,0.524475524475524,0.545454545454545,0.516129032258065,0.972222222222222,0.885350318471338,0.900990099009901,0.698924731182796,0.558620689655172,0.486725663716814,0.46031746031746,0.522935779816514,0.94,0.754189944134078,0.551020408163265,0.469387755102041,0.354330708661417,0,0.408450704225352,0.866666666666667,0.929824561403509,0.87,0.72972972972973,0.630769230769231,0.496598639455782,0.391304347826087,0.466666666666667,0.426470588235294,0.666666666666667,0.950248756218905,0.896373056994819,0.683544303797468,0.597883597883598,0.502824858757062
"site_944",0.450549450549451,0.581395348837209,0.661016949152542,0.949367088607595,0.945701357466063,0.901515151515151,0.806763285024155,0.741176470588235,0.614457831325301,0.511111111111111,0.617021276595745,0.727272727272727,0.742857142857143,0.954022988505747,0.943089430894309,0.847715736040609,0.807909604519774,0.75609756097561,0.671794871794872,0.664864864864865,0.655172413793103,0.699346405228758,0.949044585987261,0.937823834196891,0.923566878980892,0.880434782608696,0.829545454545455,0.807486631016043,0.776470588235294,0.804878048780488,0.783505154639175,0.938775510204082,0.930635838150289,0.861271676300578,0.814285714285714,0.852760736196319,0.819354838709677,0.837837837837838,0.833333333333333,0.945652173913043,0.923913043478261,0.903030303030303,0.909774436090226,0.837837837837838,0.860215053763441,0.882926829268293,0.907563025210084,0.9375,0.938775510204082,0.952662721893491,0.973684210526316,0.952380952380952,0.919282511210762,0.894736842105263,0.933962264150943,0.955307262569832,0.959183673469388,0.955156950672646,0.965957446808511,0.914634146341463,0.795918367346939,0.659863945578231,0.701754385964912,0.640625,0.973684210526316,0.888198757763975,0.902912621359223,0.789473684210526,0.664429530201342,0.658119658119658,0.6,0.592920353982301,0.941176470588235,0.825136612021858,0.655629139072848,0.629139072847682,0.49618320610687,0.408450704225352,0,0.89873417721519,0.954285714285714,0.862745098039216,0.761061946902655,0.678391959798995,0.589403973509934,0.436619718309859,0.39568345323741,0.385714285714286,0.678571428571429,0.960975609756098,0.928934010152284,0.740740740740741,0.637305699481865,0.546961325966851
"site_945",0.930434782608696,0.903225806451613,0.96078431372549,1,1,0.989847715736041,0.971428571428571,0.941747572815534,0.95959595959596,0.929203539823009,0.918918918918919,0.953488372093023,0.972602739726027,1,0.988826815642458,0.969230769230769,0.981818181818182,0.938144329896907,0.921875,0.949152542372881,0.925233644859813,0.930232558139535,0.977777777777778,0.984126984126984,0.977777777777778,0.982905982905983,0.981651376146789,0.966666666666667,0.941747572815534,0.958762886597938,0.984251968503937,0.984496124031008,1,0.962264150943396,0.945205479452055,0.9375,0.931818181818182,0.950617283950617,0.985401459854015,0.982905982905983,0.982905982905983,1,1,0.975308641975309,0.983193277310924,1,1,0.987261146496815,0.984496124031008,1,1,1,0.987179487179487,0.988888888888889,1,0.982142857142857,0.984496124031008,1,1,0.979381443298969,0.984496124031008,0.925,0.914893617021277,0.934426229508197,1,1,1,0.951219512195122,0.926829268292683,0.96,0.936507936507937,0.869565217391304,1,0.982758620689655,0.952380952380952,0.952380952380952,0.90625,0.866666666666667,0.89873417721519,0,1,1,0.962264150943396,0.96969696969697,0.904761904761905,0.92,0.888888888888889,0.917808219178082,0.822222222222222,1,1,0.936842105263158,0.920634920634921,0.929824561403509
"site_966",0.90521327014218,0.911392405063291,0.972789115646258,1,0.464,0.549488054607508,0.644067796610169,0.78894472361809,0.815384615384615,0.904306220095694,0.941176470588235,0.942446043165468,0.940828402366864,0.477832512315271,0.6,0.663716814159292,0.669902912621359,0.823834196891192,0.857142857142857,0.869158878504673,0.881773399014778,0.945054945054945,0.526881720430108,0.693693693693694,0.731182795698925,0.671361502347418,0.717073170731707,0.796296296296296,0.869346733668342,0.875647668393782,0.838565022421525,0.68,0.663366336633663,0.693069306930693,0.822485207100592,0.84375,0.902173913043478,0.887005649717514,0.879828326180258,0.737089201877934,0.671361502347418,0.690721649484536,0.777777777777778,0.898305084745763,0.888372093023256,0.829059829059829,0.820224719101124,0.715415019762846,0.786666666666667,0.747474747474748,0.790055248618785,0.774058577405858,0.753968253968254,0.746376811594203,0.784232365145228,0.730769230769231,0.742222222222222,0.753968253968254,0.75,0.492227979274611,0.546666666666667,0.852272727272727,0.958041958041958,0.949044585987261,1,0.473684210526316,0.421276595744681,0.607305936073059,0.842696629213483,0.931506849315068,0.974842767295597,0.929577464788732,0.339055793991416,0.556603773584906,0.8,0.855555555555556,0.9375,0.929824561403509,0.954285714285714,1,0,0.502145922746781,0.662745098039216,0.736842105263158,0.9,0.91812865497076,0.94047619047619,0.928994082840237,0.985815602836879,0.41025641025641,0.584070796460177,0.717277486910995,0.855855855855856,0.838095238095238
"site_967",0.841666666666667,0.893048128342246,0.965909090909091,1,0.498207885304659,0.490683229813665,0.486792452830189,0.675438596491228,0.785714285714286,0.848739495798319,0.899497487437186,0.928571428571429,0.898989898989899,0.620689655172414,0.559210526315789,0.568627450980392,0.6,0.72972972972973,0.754940711462451,0.827160493827161,0.818965517241379,0.90521327014218,0.646511627906977,0.657370517928287,0.627906976744186,0.644628099173554,0.675213675213675,0.722448979591837,0.807017543859649,0.873873873873874,0.817460317460317,0.645669291338583,0.601731601731602,0.662337662337662,0.757575757575758,0.773755656108597,0.821596244131455,0.844660194174757,0.847328244274809,0.727272727272727,0.619834710743802,0.659192825112108,0.706806282722513,0.825242718446602,0.860655737704918,0.779467680608365,0.831081081081081,0.737588652482269,0.748031496062992,0.682819383259912,0.79047619047619,0.708955223880597,0.708185053380783,0.750819672131148,0.814814814814815,0.772151898734177,0.748031496062992,0.722419928825623,0.747440273037543,0.567567567567568,0.519685039370079,0.785365853658537,0.906976744186046,0.935483870967742,1,0.552511415525114,0.416666666666667,0.588709677419355,0.777777777777778,0.908571428571429,0.925531914893617,0.91812865497076,0.419847328244275,0.468879668049793,0.684210526315789,0.751196172248804,0.894179894179894,0.87,0.862745098039216,1,0.502145922746781,0,0.464788732394366,0.610894941634241,0.779904306220096,0.85,0.918781725888325,0.909090909090909,0.964705882352941,0.414448669201521,0.427450980392157,0.6,0.729083665338645,0.757322175732218
"site_968",0.687022900763359,0.751196172248804,0.888888888888889,1,0.614617940199336,0.581395348837209,0.477351916376307,0.576,0.626016260162602,0.7,0.782805429864253,0.873684210526316,0.836363636363636,0.724409448818898,0.631901840490798,0.509025270758123,0.478599221789883,0.598360655737705,0.636363636363636,0.705660377358491,0.740157480314961,0.811158798283262,0.746835443037975,0.692307692307692,0.662447257383966,0.568181818181818,0.6015625,0.655430711610487,0.688,0.786885245901639,0.751824817518248,0.688405797101449,0.691699604743083,0.588932806324111,0.672727272727273,0.679012345679012,0.736170212765957,0.763157894736842,0.774647887323944,0.765151515151515,0.651515151515151,0.640816326530612,0.690140845070423,0.754385964912281,0.766917293233083,0.782456140350877,0.830188679245283,0.769736842105263,0.768115942028985,0.742971887550201,0.836206896551724,0.717241379310345,0.716171617161716,0.767584097859327,0.842465753424658,0.814671814671815,0.782608695652174,0.775577557755776,0.758730158730159,0.639344262295082,0.536231884057971,0.665198237885463,0.77319587628866,0.846153846153846,0.987179487179487,0.676348547717842,0.559440559440559,0.496296296296296,0.65938864628821,0.807106598984772,0.828571428571429,0.83419689119171,0.605633802816901,0.543726235741445,0.497835497835498,0.619047619047619,0.744075829383886,0.72972972972973,0.761061946902655,0.962264150943396,0.662745098039216,0.464788732394366,0,0.426523297491039,0.601731601731602,0.738738738738739,0.762557077625571,0.763636363636364,0.916666666666667,0.571929824561404,0.444043321299639,0.454545454545455,0.531135531135531,0.616858237547893
